student_id,session_topic,session_date,session_duration,session_ratio,tutor_id
6039326705,ela,2025-03-03,60,1:2,28794
6039326705,ela,2024-12-25,60,1:4,14300
6039326705,ela,2025-03-24,30,1:4,92648
6039326705,ela,2025-01-29,60,1:3,20807
6039326705,ela,2024-12-19,90,1:4,73615
6039326705,ela,2025-01-15,30,1:3,92648
8562549112,ela,2025-01-05,30,1:5,69672
8562549112,ela,2025-01-19,45,1:1,39541
8562549112,ela,2025-03-27,45,1:5,27319
8562549112,ela,2024-12-29,60,1:3,80394
8562549112,ela,2025-03-31,90,1:3,49249
8562549112,ela,2025-06-20,30,1:5,82805
8562549112,ela,2025-05-15,60,1:4,65522
8562549112,ela,2025-01-25,45,1:4,65522
8562549112,ela,2024-11-15,90,1:1,87829
8562549112,ela,2024-11-11,45,1:3,69672
8562549112,ela,2024-09-28,60,1:4,54490
8562549112,ela,2025-06-11,90,1:5,73615
8562549112,ela,2025-01-09,30,1:1,61807
8562549112,ela,2024-12-29,30,1:1,59870
8562549112,ela,2024-11-26,60,1:1,28794
8562549112,ela,2024-11-18,30,1:3,52373
8562549112,ela,2025-02-08,45,1:4,43951
8562549112,ela,2025-05-08,45,1:3,28794
8562549112,ela,2025-04-15,45,1:1,23853
8562549112,ela,2025-06-28,45,1:3,92648
8562549112,ela,2025-06-25,30,1:5,93792
8562549112,ela,2025-04-04,45,1:4,40542
8562549112,ela,2024-10-05,90,1:5,92491
8562549112,ela,2025-01-29,30,1:5,50955
8562549112,ela,2025-05-19,90,1:5,65522
8562549112,ela,2025-03-14,45,1:1,80394
8562549112,ela,2024-09-18,90,1:5,65162
8562549112,ela,2025-03-22,60,1:5,80394
8562549112,ela,2024-10-24,90,1:2,65522
8562549112,ela,2025-06-01,45,1:1,47733
8562549112,ela,2024-12-04,45,1:3,27319
8562549112,ela,2024-12-23,45,1:2,50955
8562549112,ela,2025-01-10,30,1:3,69164
8562549112,ela,2025-05-16,90,1:3,28794
8562549112,ela,2025-04-03,90,1:1,22762
8562549112,ela,2024-09-11,45,1:2,65522
8562549112,ela,2024-09-27,60,1:4,69672
8562549112,ela,2025-04-04,45,1:2,27319
8562549112,ela,2025-02-20,90,1:2,19923
8562549112,ela,2025-05-21,30,1:2,69672
8562549112,ela,2025-03-30,60,1:4,23853
8562549112,ela,2025-04-25,45,1:4,69672
8562549112,ela,2025-06-27,45,1:3,28794
8562549112,ela,2024-10-29,30,1:3,61807
8562549112,ela,2024-10-06,90,1:2,19923
8562549112,ela,2024-09-12,60,1:5,69779
8562549112,ela,2025-02-17,60,1:4,95574
8562549112,ela,2024-12-10,60,1:5,62459
8562549112,ela,2025-05-10,45,1:5,98620
8562549112,ela,2025-01-11,30,1:5,90962
8562549112,ela,2025-04-21,90,1:1,33923
8562549112,ela,2025-02-02,45,1:2,43951
8562549112,ela,2025-03-06,30,1:2,80394
8562549112,ela,2024-09-25,45,1:1,99002
8562549112,ela,2025-02-02,90,1:4,28794
8562549112,ela,2024-09-30,90,1:3,98620
8562549112,ela,2025-04-28,45,1:2,57707
8562549112,ela,2025-02-16,90,1:3,47733
8562549112,ela,2025-03-31,30,1:4,28794
8562549112,ela,2025-06-18,45,1:5,90962
8562549112,ela,2024-12-03,60,1:1,49249
8562549112,ela,2025-04-21,60,1:2,28331
8562549112,ela,2024-09-07,30,1:5,49023
8562549112,ela,2025-02-05,45,1:3,65522
8562549112,ela,2025-02-08,45,1:4,20807
8562549112,ela,2025-05-03,60,1:4,54490
8562549112,ela,2024-12-01,45,1:3,92648
8562549112,ela,2025-06-16,45,1:4,52373
8562549112,ela,2024-10-21,45,1:4,90962
8562549112,ela,2025-03-30,45,1:1,87829
8562549112,ela,2024-12-25,30,1:3,74993
8562549112,ela,2025-01-24,45,1:4,54490
8562549112,ela,2025-02-14,30,1:3,59870
8562549112,ela,2025-04-21,60,1:1,40542
8562549112,ela,2024-09-26,45,1:5,98620
8562549112,ela,2025-03-03,60,1:1,28794
8562549112,ela,2025-04-04,90,1:2,33923
8562549112,ela,2025-04-25,30,1:1,73615
8562549112,ela,2025-05-20,60,1:2,22762
8562549112,ela,2025-06-04,45,1:3,47330
8562549112,ela,2025-05-25,60,1:5,19923
8562549112,ela,2025-02-20,30,1:1,50955
8562549112,ela,2024-10-26,45,1:3,54490
8514463524,ela,2025-02-19,60,1:2,82805
8514463524,ela,2024-12-26,45,1:4,28794
8514463524,ela,2025-03-25,45,1:4,62459
8514463524,ela,2024-11-29,60,1:5,82805
8514463524,ela,2024-09-05,60,1:1,22249
8514463524,ela,2024-11-09,90,1:3,52600
8514463524,ela,2024-09-20,30,1:3,87829
8514463524,ela,2024-09-10,30,1:1,23853
8514463524,ela,2025-01-23,30,1:2,49023
8514463524,ela,2025-04-29,60,1:3,69672
8514463524,ela,2025-06-16,45,1:1,28331
8514463524,ela,2025-05-31,45,1:4,39541
8514463524,ela,2024-09-21,90,1:4,54490
8514463524,ela,2025-03-07,30,1:5,19923
8514463524,ela,2025-01-27,45,1:2,28331
8514463524,ela,2024-10-16,45,1:3,51779
8514463524,ela,2025-03-08,90,1:3,14300
8514463524,ela,2025-02-04,60,1:4,49249
8514463524,ela,2025-02-05,90,1:2,98620
8514463524,ela,2024-09-29,60,1:5,22249
8514463524,ela,2024-12-23,30,1:3,65162
8514463524,ela,2025-04-15,90,1:3,51779
8514463524,ela,2025-01-09,45,1:2,57707
8514463524,ela,2025-06-08,60,1:5,28331
8514463524,ela,2025-06-21,30,1:4,74993
8514463524,ela,2025-05-20,90,1:1,39541
8514463524,ela,2025-01-27,30,1:1,65162
8514463524,ela,2024-10-16,45,1:1,80394
8514463524,ela,2025-04-29,45,1:2,90962
8514463524,ela,2025-05-09,45,1:1,42663
8514463524,ela,2024-11-03,45,1:4,49023
8514463524,ela,2024-09-25,45,1:3,95574
8514463524,ela,2025-05-09,45,1:4,22762
8514463524,ela,2025-04-01,90,1:5,82805
8514463524,ela,2024-09-11,30,1:5,99002
8514463524,ela,2024-10-13,60,1:5,52373
8514463524,ela,2025-04-01,90,1:2,82805
8514463524,ela,2024-10-16,45,1:1,47330
8514463524,ela,2025-05-14,60,1:4,39541
8514463524,ela,2024-11-23,30,1:1,82805
8514463524,ela,2025-03-11,30,1:4,93813
8514463524,ela,2024-12-17,90,1:3,20807
8514463524,ela,2024-09-12,30,1:4,19923
8514463524,ela,2025-01-13,45,1:5,73615
8514463524,ela,2025-05-27,30,1:3,65162
8514463524,ela,2025-03-20,60,1:3,22249
8514463524,ela,2025-03-11,60,1:2,69164
8514463524,ela,2025-03-01,45,1:3,63314
8514463524,ela,2024-10-21,45,1:1,27319
8514463524,ela,2025-05-24,90,1:1,63314
8514463524,ela,2025-01-24,45,1:5,95574
8514463524,ela,2025-01-28,60,1:5,92491
8514463524,ela,2024-10-07,90,1:2,69164
8514463524,ela,2025-05-01,45,1:2,73615
8514463524,ela,2025-03-11,30,1:3,80394
8514463524,ela,2025-04-13,30,1:4,22762
8514463524,ela,2025-06-15,30,1:4,90962
8514463524,ela,2025-02-07,30,1:2,90962
8514463524,ela,2025-03-17,30,1:1,49023
8514463524,ela,2025-01-16,30,1:3,82805
8514463524,ela,2025-05-22,30,1:4,54490
8514463524,ela,2025-03-29,45,1:1,69164
8514463524,ela,2025-01-23,45,1:5,95574
8514463524,ela,2025-01-23,90,1:4,36238
8514463524,ela,2025-02-25,60,1:5,69672
8514463524,ela,2024-09-14,90,1:2,59870
8514463524,ela,2024-09-08,45,1:2,28331
8514463524,ela,2024-11-23,60,1:2,47733
8514463524,ela,2025-06-18,30,1:4,43951
8514463524,ela,2024-09-14,60,1:4,49249
8514463524,ela,2025-06-13,45,1:5,51779
8514463524,ela,2025-06-05,60,1:4,23853
8514463524,ela,2025-02-12,45,1:2,82805
8514463524,ela,2024-11-22,45,1:4,87829
8514463524,ela,2024-10-23,30,1:2,47330
8514463524,ela,2024-09-30,60,1:1,49023
8514463524,ela,2025-06-22,60,1:2,42663
8514463524,ela,2025-05-06,30,1:4,29853
8514463524,ela,2024-10-20,30,1:2,52373
8514463524,ela,2025-02-10,60,1:5,49249
8514463524,ela,2025-06-09,90,1:4,50955
8514463524,ela,2025-01-18,90,1:4,20807
8514463524,ela,2024-11-08,30,1:1,28794
6771534423,ela,2025-05-03,30,1:5,43951
6771534423,ela,2025-06-27,90,1:1,47733
6771534423,ela,2024-09-02,60,1:2,87829
6771534423,ela,2024-11-22,45,1:1,52600
6771534423,ela,2025-01-29,45,1:4,47733
6771534423,ela,2024-11-15,60,1:1,47733
6771534423,ela,2025-04-24,30,1:1,65162
6771534423,ela,2024-10-03,45,1:3,62459
6771534423,ela,2025-06-25,30,1:4,19923
6771534423,ela,2025-02-06,90,1:1,23853
6771534423,ela,2024-09-01,30,1:5,95574
6771534423,ela,2024-12-13,60,1:1,29853
6771534423,ela,2024-12-10,45,1:5,62459
6771534423,ela,2025-03-22,30,1:4,40542
6771534423,ela,2024-10-22,60,1:2,33923
6771534423,ela,2025-01-13,45,1:3,62459
6771534423,ela,2025-06-09,45,1:1,93792
6771534423,ela,2025-02-27,30,1:3,43951
6771534423,ela,2024-12-26,30,1:3,61807
6771534423,ela,2025-06-28,30,1:1,61807
6771534423,ela,2025-01-30,45,1:3,69672
6771534423,ela,2024-10-25,30,1:5,19923
6771534423,ela,2025-02-03,60,1:2,69672
6771534423,ela,2024-10-20,60,1:4,40542
6771534423,ela,2025-04-24,30,1:2,93813
6771534423,ela,2025-05-21,60,1:3,99002
6771534423,ela,2025-02-10,30,1:1,99002
6771534423,ela,2024-09-21,45,1:4,93792
6771534423,ela,2025-01-27,60,1:3,23853
6771534423,ela,2025-01-28,30,1:1,49249
6771534423,ela,2025-01-22,60,1:2,29853
6771534423,ela,2024-09-20,45,1:4,69164
6771534423,ela,2025-04-22,90,1:3,52600
6771534423,ela,2024-09-28,60,1:3,22249
6771534423,ela,2025-05-30,60,1:4,99002
6771534423,ela,2024-10-20,45,1:4,82805
6771534423,ela,2024-12-07,30,1:1,28794
6771534423,ela,2024-12-18,90,1:1,80394
6771534423,ela,2024-10-17,45,1:1,69672
6771534423,ela,2025-04-13,30,1:1,65162
6771534423,ela,2025-02-07,30,1:5,92648
6771534423,ela,2025-02-03,90,1:3,82805
6771534423,ela,2025-01-01,90,1:1,28331
6771534423,ela,2025-03-23,30,1:4,49023
6771534423,ela,2025-03-23,45,1:4,50955
6771534423,ela,2024-11-17,45,1:1,39541
6771534423,ela,2025-01-16,45,1:3,43951
6771534423,ela,2025-01-13,30,1:4,80394
6771534423,ela,2024-10-31,45,1:5,69672
6771534423,ela,2024-10-27,90,1:2,52600
6771534423,ela,2025-03-07,30,1:3,65522
6771534423,ela,2025-02-08,60,1:1,82805
6771534423,ela,2025-06-01,45,1:1,42663
6771534423,ela,2025-05-12,60,1:4,65162
6771534423,ela,2025-01-04,60,1:3,62459
6771534423,ela,2025-04-11,30,1:3,36238
6771534423,ela,2025-06-03,30,1:5,95574
6771534423,ela,2025-05-20,90,1:5,23853
6771534423,ela,2024-12-06,45,1:1,49249
6771534423,ela,2025-05-13,60,1:2,42663
6771534423,ela,2024-09-22,60,1:2,51779
6771534423,ela,2025-02-14,60,1:1,99002
6771534423,ela,2025-02-07,60,1:2,42663
6771534423,ela,2025-06-19,45,1:3,14300
6771534423,ela,2025-04-28,30,1:3,49023
6771534423,ela,2025-01-25,60,1:5,43951
6771534423,ela,2025-02-11,30,1:5,22762
6771534423,ela,2025-02-04,60,1:4,63314
6771534423,ela,2024-10-26,90,1:5,90962
6771534423,ela,2025-03-25,45,1:3,14300
6771534423,ela,2024-11-21,60,1:1,33882
6771534423,ela,2025-04-11,45,1:2,50955
6771534423,ela,2025-02-04,30,1:5,39541
6771534423,ela,2025-06-18,60,1:1,47733
6771534423,ela,2024-10-24,90,1:1,29853
6771534423,ela,2024-12-07,30,1:2,29853
6771534423,ela,2025-06-03,60,1:5,69164
6771534423,ela,2024-11-08,30,1:5,80394
8706116079,ela,2024-10-03,45,1:3,59870
8706116079,ela,2025-06-20,45,1:2,92491
8706116079,ela,2024-10-06,45,1:4,61807
8706116079,ela,2025-03-03,45,1:5,23853
8706116079,ela,2025-02-27,60,1:2,82805
8706116079,ela,2024-09-11,45,1:5,62459
8706116079,ela,2024-11-11,60,1:2,47733
8706116079,ela,2024-12-26,45,1:1,69164
5407769185,math,2025-05-02,60,1:3,63314
5407769185,math,2025-06-06,45,1:2,98620
5407769185,math,2025-05-21,30,1:2,54490
5407769185,math,2025-02-03,90,1:4,62459
5407769185,math,2024-11-20,45,1:4,95574
5407769185,math,2025-05-13,90,1:3,23853
5407769185,math,2024-11-09,90,1:5,65522
5407769185,math,2025-05-26,45,1:1,92491
5407769185,math,2025-01-19,45,1:3,47330
5407769185,math,2025-04-04,90,1:4,65522
5407769185,math,2024-09-25,90,1:3,90962
5407769185,math,2025-02-14,60,1:5,90962
5407769185,math,2025-02-24,30,1:3,51779
5407769185,math,2024-12-16,45,1:4,23853
5407769185,math,2024-11-08,45,1:2,80394
5407769185,math,2025-02-05,60,1:3,59870
5407769185,math,2024-09-22,30,1:3,59870
5407769185,math,2025-06-13,45,1:4,52600
5407769185,math,2024-12-06,60,1:1,93813
5407769185,math,2024-12-24,90,1:5,59870
5407769185,math,2024-12-05,45,1:4,90962
5407769185,math,2025-06-26,90,1:4,92648
5407769185,math,2025-03-24,60,1:5,65162
5407769185,math,2025-01-28,60,1:2,52600
5407769185,math,2025-01-31,60,1:2,19923
5407769185,math,2025-05-15,45,1:1,59870
5407769185,math,2025-02-28,30,1:5,74993
5407769185,math,2024-10-18,60,1:4,65162
5407769185,math,2024-12-29,60,1:1,65522
5407769185,math,2025-06-12,90,1:4,36238
5407769185,math,2025-05-15,60,1:3,82805
5407769185,math,2025-01-04,60,1:2,92491
5407769185,math,2025-05-09,45,1:3,57707
5407769185,math,2024-09-18,90,1:3,36238
5407769185,math,2024-11-26,30,1:3,69164
5407769185,math,2024-12-24,30,1:2,47733
5407769185,math,2025-06-08,60,1:4,95574
5407769185,math,2025-04-18,30,1:2,20807
5407769185,math,2025-06-24,90,1:4,51779
5407769185,math,2024-09-09,90,1:4,95574
5407769185,math,2025-05-24,60,1:4,42663
5407769185,math,2025-04-03,45,1:4,42663
5407769185,math,2025-03-02,60,1:2,69779
5407769185,math,2025-01-27,45,1:1,62459
5407769185,math,2025-01-20,90,1:5,47330
5407769185,math,2024-12-29,45,1:4,54490
5407769185,math,2025-05-10,60,1:3,51779
5407769185,math,2024-10-08,30,1:2,61807
5407769185,math,2025-06-11,30,1:3,39541
5407769185,math,2024-09-16,45,1:3,61807
5407769185,math,2025-01-14,45,1:5,49249
5407769185,math,2024-10-04,90,1:3,19923
5407769185,math,2024-11-30,90,1:5,28794
5407769185,math,2025-04-10,60,1:3,65522
5407769185,math,2024-10-22,60,1:3,52600
5407769185,math,2024-09-01,60,1:1,69164
5407769185,math,2025-05-20,60,1:1,19923
9990493064,math,2024-12-21,60,1:3,82805
9990493064,math,2025-06-19,45,1:2,40542
9990493064,math,2025-03-29,60,1:4,52600
9990493064,math,2025-04-03,60,1:3,73615
9990493064,math,2024-09-24,60,1:4,52600
9990493064,math,2024-10-22,60,1:2,42663
9990493064,math,2024-10-19,60,1:1,28331
9990493064,math,2025-04-11,90,1:4,36238
9990493064,math,2025-02-22,30,1:5,54490
9990493064,math,2024-10-21,45,1:3,95574
9990493064,math,2025-01-21,90,1:3,33923
9990493064,math,2024-09-10,45,1:5,87829
9990493064,math,2025-01-07,30,1:1,19923
9990493064,math,2024-12-03,90,1:5,98620
9990493064,math,2025-04-18,90,1:1,98620
9990493064,math,2024-09-19,90,1:1,98620
4984043070,math,2024-12-23,45,1:1,98620
4984043070,math,2025-04-26,60,1:4,28331
4984043070,math,2024-09-19,90,1:5,93792
4984043070,math,2024-10-07,30,1:4,99002
4984043070,math,2025-04-04,60,1:1,51779
4984043070,math,2024-10-27,30,1:2,93813
4984043070,math,2025-06-02,60,1:2,73615
4984043070,math,2025-02-05,45,1:4,54490
4984043070,math,2024-11-23,45,1:5,39541
4984043070,math,2025-05-10,90,1:1,42663
4984043070,math,2025-05-07,60,1:5,19923
4984043070,math,2025-03-22,45,1:4,98620
4984043070,math,2025-04-11,90,1:3,87829
4984043070,math,2025-02-12,60,1:4,73615
4984043070,math,2025-04-11,90,1:2,98620
4984043070,math,2025-03-24,30,1:3,51779
4984043070,math,2024-12-16,90,1:2,23853
4984043070,math,2024-12-28,90,1:4,93792
4984043070,math,2024-09-25,60,1:5,22249
4984043070,math,2025-04-16,60,1:2,50955
4984043070,math,2024-12-12,45,1:5,20807
4984043070,math,2025-01-14,60,1:4,29853
4984043070,math,2025-05-01,45,1:4,50955
4984043070,math,2025-05-25,30,1:5,49023
4984043070,math,2025-03-04,90,1:4,60071
4984043070,math,2024-09-07,90,1:4,69164
4984043070,math,2025-06-21,90,1:3,92648
4984043070,math,2025-06-21,45,1:3,49249
4984043070,math,2025-02-14,60,1:1,69672
4984043070,math,2024-10-20,90,1:4,49023
4984043070,math,2025-03-13,30,1:3,60071
4984043070,math,2025-05-27,90,1:1,49023
4984043070,math,2025-05-10,45,1:3,74993
4984043070,math,2025-01-15,90,1:1,52373
4984043070,math,2025-01-19,90,1:5,59870
4984043070,math,2024-12-20,90,1:4,28794
4984043070,math,2024-10-20,60,1:3,49023
4984043070,math,2025-06-21,90,1:1,49249
4984043070,math,2024-11-18,45,1:3,82805
4984043070,math,2024-09-26,60,1:1,52600
4984043070,math,2024-09-25,30,1:2,54490
4984043070,math,2024-10-24,90,1:3,28794
4984043070,math,2025-01-09,45,1:2,69672
4984043070,math,2025-05-27,30,1:4,54490
4984043070,math,2025-02-02,45,1:4,95574
4984043070,math,2025-02-13,60,1:2,92491
4984043070,math,2025-02-24,60,1:2,87829
4984043070,math,2025-03-19,45,1:4,43951
4984043070,math,2024-10-18,60,1:4,47733
4984043070,math,2025-04-27,30,1:4,43951
4984043070,math,2025-03-13,60,1:1,39541
4984043070,math,2024-09-09,90,1:3,61807
4984043070,math,2025-01-14,45,1:4,92491
4984043070,math,2025-06-09,30,1:5,69164
4984043070,math,2025-02-08,90,1:4,47330
4984043070,math,2024-12-24,30,1:2,47733
4984043070,math,2025-04-30,30,1:3,28794
4984043070,math,2025-01-08,90,1:5,60071
4984043070,math,2025-02-04,30,1:2,40542
4984043070,math,2024-09-03,30,1:3,51779
4984043070,math,2025-04-30,45,1:1,93813
4984043070,math,2024-12-20,30,1:5,93813
4984043070,math,2025-01-12,45,1:4,49249
4984043070,math,2024-12-30,90,1:1,69672
4984043070,math,2025-05-14,45,1:5,33882
4984043070,math,2024-09-29,90,1:4,28794
4984043070,math,2025-02-19,60,1:1,60071
4984043070,math,2025-03-23,30,1:5,61807
4984043070,math,2025-03-19,90,1:2,50955
6302906461,ela,2025-01-25,30,1:3,87829
6302906461,ela,2025-03-26,90,1:3,42663
6302906461,ela,2024-10-14,30,1:4,49249
6302906461,ela,2024-09-09,45,1:1,33923
6302906461,ela,2025-05-03,60,1:5,99002
6302906461,ela,2024-11-19,60,1:2,82805
6302906461,ela,2025-05-05,60,1:3,57707
6302906461,ela,2024-11-16,90,1:3,33923
6302906461,ela,2025-01-10,60,1:5,49023
6302906461,ela,2025-03-20,90,1:3,59870
6302906461,ela,2024-11-05,60,1:2,43951
6302906461,ela,2024-12-25,60,1:4,74993
6302906461,ela,2024-11-04,45,1:1,22762
6302906461,ela,2024-10-21,30,1:5,47330
6302906461,ela,2025-06-13,60,1:2,61807
6302906461,ela,2025-03-05,45,1:2,69164
6302906461,ela,2024-09-15,30,1:4,69672
6302906461,ela,2025-03-10,30,1:1,28331
6302906461,ela,2025-03-14,90,1:2,52373
6302906461,ela,2025-05-14,45,1:5,92648
6302906461,ela,2024-09-19,90,1:5,50955
6302906461,ela,2024-09-13,60,1:1,22762
6302906461,ela,2025-04-02,90,1:2,65162
6302906461,ela,2024-12-02,30,1:4,61807
6302906461,ela,2025-04-04,60,1:5,33882
6302906461,ela,2024-09-27,90,1:3,95574
6302906461,ela,2025-02-04,45,1:4,69779
6302906461,ela,2025-06-13,30,1:1,87829
6302906461,ela,2024-10-06,45,1:4,50955
6302906461,ela,2025-02-07,45,1:2,93792
6302906461,ela,2024-10-10,90,1:1,20807
6302906461,ela,2024-09-09,60,1:2,65162
6302906461,ela,2025-04-02,30,1:2,82805
6302906461,ela,2025-01-29,90,1:4,27319
6302906461,ela,2024-12-05,45,1:3,69779
6302906461,ela,2024-11-18,60,1:1,63314
6302906461,ela,2024-09-18,45,1:1,20807
6302906461,ela,2025-06-01,45,1:5,47733
6302906461,ela,2024-10-12,45,1:1,49249
6302906461,ela,2024-10-12,30,1:3,52600
6302906461,ela,2024-12-15,90,1:5,93792
6302906461,ela,2024-11-09,60,1:2,52600
6302906461,ela,2025-04-10,60,1:5,47733
6302906461,ela,2024-12-27,30,1:3,92491
6302906461,ela,2024-11-07,45,1:4,52600
6302906461,ela,2025-02-16,60,1:4,52600
6302906461,ela,2025-04-09,90,1:1,20807
6302906461,ela,2025-06-10,90,1:1,50955
6302906461,ela,2024-12-23,45,1:5,22249
6302906461,ela,2025-03-29,30,1:5,93813
6302906461,ela,2024-11-30,60,1:1,93813
6302906461,ela,2025-04-28,30,1:1,49249
6302906461,ela,2024-12-15,30,1:5,59870
6302906461,ela,2025-01-14,30,1:1,23853
6302906461,ela,2025-01-08,30,1:5,87829
6302906461,ela,2025-06-14,30,1:4,59870
6302906461,ela,2025-06-23,30,1:2,39541
6302906461,ela,2025-03-27,30,1:1,28331
6302906461,ela,2025-03-25,45,1:3,93813
6302906461,ela,2024-10-04,60,1:2,65522
6302906461,ela,2025-02-18,60,1:1,65162
6302906461,ela,2024-11-08,30,1:4,28331
6302906461,ela,2025-04-11,60,1:2,61807
6302906461,ela,2024-12-14,60,1:4,93813
6302906461,ela,2025-06-06,90,1:2,40542
6302906461,ela,2025-01-21,60,1:5,82805
6302906461,ela,2025-05-05,45,1:2,14300
6302906461,ela,2025-05-23,45,1:1,22249
6302906461,ela,2025-06-29,60,1:4,14300
6302906461,ela,2024-11-04,45,1:2,19923
6302906461,ela,2024-12-14,30,1:1,40542
6302906461,ela,2024-09-19,60,1:5,33923
6302906461,ela,2024-12-07,60,1:5,43951
6302906461,ela,2025-04-24,30,1:2,99002
6302906461,ela,2024-11-21,60,1:2,33882
6302906461,ela,2025-01-10,90,1:4,33923
6302906461,ela,2025-02-28,90,1:5,60071
6302906461,ela,2024-12-06,45,1:5,90962
6302906461,ela,2025-06-06,30,1:1,36238
6302906461,ela,2025-05-28,30,1:2,65162
6302906461,ela,2025-01-05,90,1:2,40542
6302906461,ela,2024-10-31,90,1:4,69779
6302906461,ela,2025-02-15,30,1:5,33923
6302906461,ela,2025-01-28,30,1:2,92491
6302906461,ela,2024-10-24,90,1:2,29853
6302906461,ela,2025-04-03,90,1:5,47330
6302906461,ela,2025-04-28,30,1:1,90962
6302906461,ela,2024-12-09,45,1:1,65162
6302906461,ela,2024-09-19,30,1:2,95574
6302906461,ela,2025-01-26,45,1:1,42663
6302906461,ela,2025-01-20,30,1:3,62459
6302906461,ela,2025-04-05,60,1:4,50955
6302906461,ela,2025-05-21,45,1:4,20807
6302906461,ela,2024-11-15,60,1:4,28794
8308100531,ela,2024-10-03,60,1:5,69672
8308100531,ela,2025-04-17,60,1:2,98620
8308100531,ela,2024-12-01,60,1:4,98620
8308100531,ela,2025-06-09,45,1:4,65522
8308100531,ela,2025-06-20,30,1:5,65162
8308100531,ela,2025-04-22,90,1:1,59870
8308100531,ela,2024-12-13,90,1:5,80394
8308100531,ela,2025-01-23,30,1:4,20807
8308100531,ela,2025-05-30,60,1:2,60071
8308100531,ela,2025-05-20,60,1:1,22762
8308100531,ela,2024-09-26,30,1:2,59870
8308100531,ela,2025-02-28,45,1:1,92491
8308100531,ela,2025-03-06,90,1:3,82805
8308100531,ela,2025-06-22,90,1:4,93813
8308100531,ela,2025-01-07,60,1:3,98620
8308100531,ela,2025-05-25,90,1:2,62459
8308100531,ela,2025-02-22,90,1:5,52373
8308100531,ela,2025-03-04,30,1:4,60071
8308100531,ela,2024-12-17,90,1:4,33923
8308100531,ela,2025-05-27,45,1:2,61807
8308100531,ela,2024-11-11,45,1:4,90962
8308100531,ela,2025-04-13,60,1:5,98620
8308100531,ela,2025-03-03,90,1:2,47330
8308100531,ela,2025-04-09,60,1:5,65522
8308100531,ela,2025-04-19,60,1:2,51779
8308100531,ela,2024-09-22,90,1:3,19923
8308100531,ela,2025-04-11,90,1:1,22249
8308100531,ela,2024-10-28,60,1:5,69164
8308100531,ela,2025-04-06,30,1:2,54490
8308100531,ela,2025-06-23,90,1:3,19923
6698330980,ela,2024-12-01,45,1:5,51779
6698330980,ela,2024-11-22,90,1:3,47733
6698330980,ela,2025-02-20,90,1:1,39541
6698330980,ela,2025-06-20,45,1:3,22249
6698330980,ela,2025-05-09,30,1:1,87829
6698330980,ela,2024-10-29,90,1:3,23853
6698330980,ela,2025-05-23,90,1:2,52600
6698330980,ela,2025-02-20,60,1:3,33923
6698330980,ela,2024-11-22,30,1:2,62459
6698330980,ela,2025-04-26,90,1:2,22249
6698330980,ela,2025-03-14,60,1:4,52600
6698330980,ela,2025-02-23,60,1:1,95574
6698330980,ela,2024-11-05,30,1:3,36238
6698330980,ela,2025-03-02,30,1:4,98620
6698330980,ela,2024-11-08,90,1:1,93792
6698330980,ela,2025-05-03,90,1:2,74993
6698330980,ela,2024-10-03,30,1:1,59870
6698330980,ela,2025-02-04,90,1:3,74993
6698330980,ela,2024-09-29,45,1:2,28794
6698330980,ela,2024-11-13,60,1:1,92648
6698330980,ela,2025-04-08,60,1:2,39541
6698330980,ela,2024-12-20,90,1:2,20807
6698330980,ela,2025-02-26,60,1:2,49249
6698330980,ela,2025-03-27,30,1:4,52373
6698330980,ela,2024-09-13,90,1:5,99002
6698330980,ela,2025-05-15,30,1:5,95574
6698330980,ela,2025-05-29,30,1:2,62459
6698330980,ela,2025-05-09,30,1:4,69779
6698330980,ela,2024-12-16,90,1:4,33923
6698330980,ela,2025-06-16,90,1:4,60071
6698330980,ela,2025-03-05,45,1:2,98620
6698330980,ela,2025-06-16,90,1:5,87829
6698330980,ela,2024-10-19,45,1:2,28331
6698330980,ela,2024-09-09,30,1:5,20807
6698330980,ela,2025-02-09,90,1:4,20807
6698330980,ela,2025-01-11,45,1:4,40542
6698330980,ela,2024-11-26,30,1:5,39541
6698330980,ela,2024-12-17,90,1:4,90962
6698330980,ela,2024-10-07,45,1:3,50955
6698330980,ela,2025-05-23,45,1:2,28794
6698330980,ela,2025-04-25,60,1:2,47330
6698330980,ela,2024-11-14,45,1:5,95574
6698330980,ela,2024-11-20,60,1:5,93813
6698330980,ela,2025-06-26,90,1:4,93792
6698330980,ela,2025-05-18,30,1:4,47330
6698330980,ela,2025-06-15,60,1:5,51779
6698330980,ela,2025-02-12,30,1:5,62459
6698330980,ela,2025-06-24,90,1:5,52600
6698330980,ela,2025-04-11,45,1:2,57707
6698330980,ela,2025-02-19,60,1:2,54490
6698330980,ela,2025-06-18,30,1:1,29853
6698330980,ela,2025-01-14,60,1:1,22249
6698330980,ela,2024-10-17,60,1:5,33882
6698330980,ela,2024-11-28,60,1:3,39541
6698330980,ela,2024-12-29,45,1:4,63314
6698330980,ela,2024-11-13,30,1:3,65522
6698330980,ela,2025-02-11,45,1:1,33882
6698330980,ela,2024-10-19,45,1:1,65522
6698330980,ela,2024-12-26,60,1:5,99002
6698330980,ela,2025-03-21,30,1:3,49249
6698330980,ela,2025-01-10,90,1:1,22762
6698330980,ela,2024-12-04,60,1:1,62459
1696035469,ela,2025-01-08,60,1:2,98620
1696035469,ela,2024-09-28,60,1:4,65162
